shipping_id,order_id,shipping_date,return_date,shipping_prov,delivery_status
17079,19228,6/1/2023,,bluedart,Delivered
17080,15429,22/08/20,,dhl,Delivered
17081,13981,29/08/20,,bluedart,Delivered
17082,20448,6/2/2022,,fedex,Delivered
17083,3865,26/10/21,,bluedart,Delivered
17084,18290,6/12/2023,,bluedart,Delivered
17085,17873,26/03/21,,bluedart,Delivered
17086,3809,16/04/22,,dhl,Delivered
17087,8304,17/10/21,,dhl,Delivered
17088,12107,22/12/22,,fedex,Delivered
17089,12527,23/03/20,,dhl,Delivered
17090,19807,6/9/2023,,bluedart,Delivered
17091,11667,29/06/23,,fedex,Delivered
17092,16013,10/3/2020,,fedex,Delivered
17093,20836,9/12/2023,,dhl,Delivered
17094,13085,16/01/22,,bluedart,Delivered
17095,13904,30/01/20,,dhl,Delivered
17096,12974,29/11/21,,fedex,Delivered
17097,19301,18/01/21,,ups,Delivered
17098,11623,28/10/20,,fedex,Delivered
17099,561,13/10/22,,ups,Delivered
17100,15089,10/8/2022,,ups,Delivered
17101,6735,27/04/22,,bluedart,Delivered
17102,3514,5/7/2023,,dhl,Delivered
17103,20336,28/11/21,,dhl,Delivered
17104,12283,26/11/21,,dhl,Delivered
17105,4841,12/4/2022,,ups,Delivered
17106,13853,1/6/2020,,fedex,Delivered
17107,7161,4/2/2024,,dhl,Delivered
17108,6784,8/12/2023,,ups,Delivered
17109,20117,26/02/22,,fedex,Delivered
17110,6266,17/07/20,,ups,Delivered
17111,21439,7/4/2022,,dhl,Delivered
17112,5362,17/10/21,,dhl,Delivered
17113,16208,7/6/2020,,bluedart,Delivered
17114,16721,10/8/2022,,bluedart,Delivered
17115,21433,21/03/21,,bluedart,Delivered
17116,12557,27/09/22,,bluedart,Delivered
17117,19008,1/6/2023,,bluedart,Delivered
17118,13552,8/6/2022,,dhl,Delivered
17119,3493,15/01/21,,dhl,Delivered
17120,11587,12/10/2020,,fedex,Delivered
17121,19904,31/10/22,,fedex,Delivered
17122,11954,10/1/2023,,dhl,Delivered
17123,9258,7/6/2022,,ups,Delivered
17124,811,16/07/21,,ups,Delivered
17125,4821,11/9/2021,,fedex,Delivered
17126,17471,18/06/20,,fedex,Delivered
17127,4871,24/11/23,,ups,Delivered
17128,9023,20/06/21,,ups,Delivered
17129,14460,15/11/22,,dhl,Delivered
17130,14099,20/01/22,,fedex,Delivered
17131,6079,19/06/22,,ups,Delivered
17132,4596,14/06/20,,ups,Delivered
17133,12880,24/06/23,,bluedart,Delivered
17134,665,24/09/21,,bluedart,Delivered
17135,12464,15/04/21,,bluedart,Delivered
17136,14985,24/08/23,,fedex,Delivered
17137,4980,7/6/2020,,bluedart,Delivered
17138,2631,22/10/20,,bluedart,Delivered
17139,20083,29/01/20,,bluedart,Delivered
17140,20592,6/9/2020,,dhl,Delivered
17141,1036,25/05/20,,ups,Delivered
17142,6702,29/05/20,,fedex,Delivered
17143,3843,23/09/22,,bluedart,Delivered
17144,4225,26/05/22,,dhl,Delivered
17145,16840,7/1/2024,,dhl,Delivered
17146,8995,14/01/23,,ups,Delivered
17147,15398,8/3/2021,,dhl,Delivered
17148,20794,19/09/22,,fedex,Delivered
17149,18041,14/06/23,,ups,Delivered
17150,16566,13/08/20,,dhl,Delivered
17151,1934,7/10/2021,,bluedart,Delivered
17152,477,8/10/2021,,dhl,Delivered
17153,20439,15/06/21,,fedex,Delivered
17154,4855,9/10/2023,,ups,Delivered
17155,15719,2/4/2022,,fedex,Delivered
17156,18005,18/04/23,,dhl,Delivered
17157,19050,6/11/2023,,ups,Delivered
17158,1694,6/9/2022,,fedex,Delivered
17159,10890,19/05/22,,fedex,Delivered
17160,15341,9/10/2022,,fedex,Delivered
17161,4704,24/11/20,,ups,Delivered
17162,9997,31/05/21,,ups,Delivered
17163,2407,16/06/22,,dhl,Delivered
17164,1769,11/3/2020,,bluedart,Delivered
17165,6203,28/11/23,,bluedart,Delivered
17166,4126,28/05/22,,dhl,Delivered
17167,5251,26/02/20,,bluedart,Delivered
17168,6899,9/2/2020,,bluedart,Delivered
17169,13968,26/07/21,,ups,Delivered
17170,3605,16/09/22,,ups,Delivered
17171,3006,28/03/20,,dhl,Delivered
17172,15530,20/08/22,,ups,Delivered
17173,10239,8/6/2022,,ups,Delivered
17174,7019,20/09/20,,bluedart,Delivered
17175,9399,27/10/22,,bluedart,Delivered
17176,20726,30/11/20,,ups,Delivered
17177,12862,16/08/23,,fedex,Delivered
17178,13869,12/7/2022,,dhl,Delivered
17179,3507,28/11/21,,fedex,Delivered
17180,2027,13/02/23,,fedex,Delivered
17181,13947,14/01/21,,fedex,Delivered
17182,13448,18/03/21,,dhl,Delivered
17183,18186,2/4/2021,,ups,Delivered
17184,5151,11/12/2022,,bluedart,Delivered
17185,10848,8/2/2022,,bluedart,Delivered
17186,21413,17/03/22,,fedex,Delivered
17187,9640,30/11/20,,ups,Delivered
17188,12040,8/1/2021,,fedex,Delivered
17189,8753,28/02/20,,bluedart,Delivered
17190,8265,10/9/2020,,fedex,Delivered
17191,1869,3/2/2023,,dhl,Delivered
17192,645,30/03/21,,dhl,Delivered
17193,13323,6/2/2024,,bluedart,Delivered
17194,1888,3/7/2020,,ups,Delivered
17195,11205,19/04/21,,bluedart,Delivered
17196,19661,28/11/23,,fedex,Delivered
17197,19281,4/10/2021,,fedex,Delivered
17198,21114,28/06/21,,ups,Delivered
17199,9626,11/12/2020,,bluedart,Delivered
17200,5428,13/09/23,,bluedart,Delivered
17201,21363,20/02/23,,bluedart,Delivered
17202,13680,13/06/21,,dhl,Delivered
17203,16885,2/8/2021,,dhl,Delivered
17204,18174,29/05/22,,dhl,Delivered
17205,9534,27/11/21,,dhl,Delivered
17206,20691,14/05/22,,dhl,Delivered
17207,8800,4/4/2022,,bluedart,Delivered
17208,5780,29/09/23,,fedex,Delivered
17209,1571,14/03/22,,bluedart,Delivered
17210,12072,24/02/22,,dhl,Delivered
17211,14446,3/2/2023,,fedex,Delivered
17212,12199,20/12/21,,bluedart,Delivered
17213,20325,11/10/2023,,dhl,Delivered
17214,15019,21/11/22,,ups,Delivered
17215,6857,1/8/2020,,ups,Delivered
17216,3286,6/11/2022,,ups,Delivered
17217,12771,18/04/20,,bluedart,Delivered
17218,11370,27/11/20,,ups,Delivered
17219,15906,21/04/22,,ups,Delivered
17220,7839,7/12/2020,,ups,Delivered
17221,11729,22/08/20,,dhl,Delivered
17222,2560,25/12/22,,fedex,Delivered
17223,2586,23/06/21,,bluedart,Delivered
17224,10538,14/07/23,,ups,Delivered
17225,16893,6/8/2021,,dhl,Delivered
17226,21029,26/05/21,,dhl,Delivered
17227,16359,16/02/21,,dhl,Delivered
17228,574,13/02/23,,fedex,Delivered
17229,1469,5/5/2022,,dhl,Delivered
17230,13433,13/08/21,,fedex,Delivered
17231,8783,7/9/2021,,fedex,Delivered
17232,16021,24/10/22,,ups,Delivered
17233,3092,31/03/22,,ups,Delivered
17234,7414,10/8/2022,,dhl,Delivered
17235,7179,10/11/2023,,fedex,Delivered
17236,1462,17/02/20,,ups,Delivered
17237,12648,7/9/2023,,bluedart,Delivered
17238,12742,6/3/2022,,ups,Delivered
17239,6816,10/8/2023,,dhl,Delivered
17240,16442,8/3/2021,,dhl,Delivered
17241,9488,31/08/21,,dhl,Delivered
17242,14087,4/3/2022,,bluedart,Delivered
17243,2302,4/4/2023,,ups,Delivered
17244,21357,3/8/2022,,bluedart,Delivered
17245,18435,3/11/2020,,bluedart,Delivered
17246,8411,5/1/2020,,ups,Delivered
17247,11639,5/4/2023,,bluedart,Delivered
17248,5360,5/11/2021,,ups,Delivered
17249,4920,10/11/2021,,fedex,Delivered
17250,20708,3/10/2022,,dhl,Delivered
17251,374,17/12/23,,bluedart,Delivered
17252,10746,20/08/21,,dhl,Delivered
17253,8078,27/01/21,,ups,Delivered
17254,18020,12/3/2022,,dhl,Delivered
17255,11035,28/10/22,,dhl,Delivered
17256,7500,21/03/20,,fedex,Delivered
17257,7724,5/6/2023,,dhl,Delivered
17258,19064,10/4/2020,,bluedart,Delivered
17259,12982,17/11/21,,bluedart,Delivered
17260,20027,24/08/20,,bluedart,Delivered
17261,1725,31/03/23,,dhl,Delivered
17262,340,11/4/2020,,fedex,Delivered
17263,8615,20/06/23,,fedex,Delivered
17264,14459,30/07/23,,ups,Delivered
17265,6158,15/01/22,,ups,Delivered
17266,10800,9/5/2020,,fedex,Delivered
17267,17731,6/8/2020,,ups,Delivered
17268,4568,11/7/2022,,dhl,Delivered
17269,9279,24/05/20,,bluedart,Delivered
17270,12911,25/01/20,,dhl,Delivered
17271,9048,5/12/2023,,bluedart,Delivered
17272,13458,2/5/2021,,fedex,Delivered
17273,3779,12/6/2022,,bluedart,Delivered
17274,6687,27/03/23,,dhl,Delivered
17275,14338,12/1/2020,,dhl,Delivered
17276,19557,5/8/2020,,dhl,Delivered
17277,12148,7/8/2021,,dhl,Delivered
17278,14026,5/11/2023,,ups,Delivered
17279,5644,16/06/20,,ups,Delivered
17280,11168,9/1/2020,,dhl,Delivered
17281,12466,16/11/22,,fedex,Delivered
17282,7603,23/06/21,,ups,Delivered
17283,10477,16/01/22,,ups,Delivered
17284,8884,31/07/23,,ups,Delivered
17285,484,21/04/22,,dhl,Delivered
17286,7453,30/06/23,,ups,Delivered
17287,6777,15/02/23,,dhl,Delivered
17288,871,9/1/2022,,bluedart,Delivered
17289,4353,25/08/20,,fedex,Delivered
17290,8187,19/07/21,,fedex,Delivered
17291,9712,2/8/2023,,ups,Delivered
17292,20148,9/1/2021,,fedex,Delivered
17293,3913,22/05/20,,fedex,Delivered
17294,17635,30/09/20,,ups,Delivered
17295,7164,1/11/2023,,fedex,Delivered
17296,5075,7/1/2020,,bluedart,Delivered
17297,4012,9/11/2023,,ups,Delivered
17298,7817,26/02/20,,fedex,Delivered
17299,10179,9/3/2023,,dhl,Delivered
17300,8488,6/6/2022,,ups,Delivered
17301,17129,7/6/2020,,ups,Delivered
17302,3041,21/09/20,,fedex,Delivered
17303,13560,19/07/20,,fedex,Delivered
17304,18704,13/04/21,,bluedart,Delivered
17305,12602,24/01/23,,bluedart,Delivered
17306,16759,17/08/23,,dhl,Delivered
17307,21226,23/01/24,,fedex,Delivered
17308,18684,25/09/23,,dhl,Delivered
17309,15967,26/12/22,,bluedart,Delivered
17310,9679,15/09/21,,dhl,Delivered
17311,4433,31/01/23,,fedex,Delivered
17312,3007,9/2/2023,,bluedart,Delivered
17313,11532,4/11/2023,,dhl,Delivered
17314,12416,5/4/2020,,dhl,Delivered
17315,9629,5/12/2023,,ups,Delivered
17316,18037,22/01/23,,dhl,Delivered
17317,10815,31/08/20,,dhl,Delivered
17318,14062,19/08/20,,bluedart,Delivered
17319,7166,5/9/2022,,dhl,Delivered
17320,16895,3/6/2020,,dhl,Delivered
17321,10532,2/6/2021,,ups,Delivered
17322,11510,27/01/22,,ups,Delivered
17323,20722,25/10/20,,fedex,Delivered
17324,13684,12/12/2023,,dhl,Delivered
17325,11582,13/01/23,,fedex,Delivered
17326,20271,7/6/2020,,fedex,Delivered
17327,11146,22/03/20,,fedex,Delivered
17328,17919,7/1/2020,,ups,Delivered
17329,12132,21/09/23,,bluedart,Delivered
17330,9396,3/9/2023,,bluedart,Delivered
17331,9443,20/12/20,,fedex,Delivered
17332,11506,11/8/2020,,ups,Delivered
17333,17571,3/7/2020,,bluedart,Delivered
17334,13611,29/07/23,,fedex,Delivered
17335,3315,18/03/20,,dhl,Delivered
17336,19467,4/6/2021,,dhl,Delivered
17337,8473,9/12/2022,,ups,Delivered
17338,4239,6/12/2021,,fedex,Delivered
17339,17401,8/5/2020,,ups,Delivered
17340,16465,28/08/23,,ups,Delivered
17341,11800,31/03/21,,fedex,Delivered
17342,2772,5/9/2021,,dhl,Delivered
17343,17997,10/3/2020,,fedex,Delivered
17344,14367,31/05/22,,fedex,Delivered
17345,4028,7/12/2021,,bluedart,Delivered
17346,7990,7/2/2021,,fedex,Delivered
17347,2731,9/5/2020,,ups,Delivered
17348,16345,23/08/20,,ups,Delivered
17349,15160,20/01/20,,dhl,Delivered
17350,267,30/10/21,,dhl,Delivered
17351,21210,13/10/21,,bluedart,Delivered
17352,5653,14/05/21,,dhl,Delivered
17353,17725,4/3/2023,,ups,Delivered
17354,10080,24/02/22,,ups,Delivered
17355,1471,15/04/20,,ups,Delivered
17356,5774,7/3/2023,,dhl,Delivered
17357,2088,25/06/21,,fedex,Delivered
17358,1849,18/01/21,,fedex,Delivered
17359,11965,8/6/2021,,fedex,Delivered
17360,7234,8/4/2020,,fedex,Delivered
17361,4467,12/1/2023,,bluedart,Delivered
17362,13451,23/02/23,,dhl,Delivered
17363,4605,15/01/23,,ups,Delivered
17364,11301,14/11/21,,ups,Delivered
17365,8701,30/04/21,,dhl,Delivered
17366,3727,27/05/23,,dhl,Delivered
17367,6728,22/01/23,,dhl,Delivered
17368,17107,3/1/2021,,fedex,Delivered
17369,21123,20/05/20,,ups,Delivered
17370,4516,10/12/2020,,dhl,Delivered
17371,19962,4/9/2021,,bluedart,Delivered
17372,20309,11/4/2022,,bluedart,Delivered
17373,21334,24/04/22,,bluedart,Delivered
17374,12801,20/11/22,,fedex,Delivered
17375,15696,14/01/20,,ups,Delivered
17376,1274,18/05/23,,bluedart,Delivered
17377,18029,7/3/2020,,bluedart,Delivered
17378,8973,25/11/21,,dhl,Delivered
17379,10232,11/9/2021,,fedex,Delivered
17380,14370,14/03/20,,dhl,Delivered
17381,14168,28/01/24,,ups,Delivered
17382,17665,6/8/2023,,ups,Delivered
17383,13480,19/04/23,,fedex,Delivered
17384,17067,19/06/22,,fedex,Delivered
17385,11009,1/12/2020,,dhl,Delivered
17386,16412,29/10/23,,fedex,Delivered
17387,6787,10/8/2021,,dhl,Delivered
17388,6381,11/1/2022,,ups,Delivered
17389,888,25/03/20,,dhl,Delivered
17390,19484,28/01/20,,ups,Delivered
17391,1305,14/08/23,,bluedart,Delivered
17392,16926,17/04/20,,bluedart,Delivered
17393,6715,31/01/23,,ups,Delivered
17394,2653,25/07/20,,fedex,Delivered
17395,13561,4/4/2020,,ups,Delivered
17396,20029,13/04/21,,dhl,Delivered
17397,11813,26/12/23,,bluedart,Delivered
17398,8491,2/7/2021,,ups,Delivered
17399,14798,4/6/2022,,fedex,Delivered
17400,1549,12/1/2023,,fedex,Delivered
17401,14592,6/4/2021,,bluedart,Delivered
17402,11677,10/9/2021,,fedex,Delivered
17403,18777,21/05/22,,fedex,Delivered
17404,896,22/11/23,,bluedart,Delivered
17405,18972,27/05/21,,bluedart,Delivered
17406,1909,10/10/2021,,bluedart,Delivered
17407,21460,31/12/23,,fedex,Delivered
17408,293,2/7/2021,,dhl,Delivered
17409,20733,28/02/21,,bluedart,Delivered
17410,2343,9/6/2022,,fedex,Delivered
17411,13806,24/12/22,,fedex,Delivered
17412,19383,1/7/2020,,fedex,Delivered
17413,15304,27/02/20,,bluedart,Delivered
17414,10640,21/08/23,,ups,Delivered
17415,4674,17/06/22,,fedex,Delivered
17416,16683,7/3/2022,,bluedart,Delivered
17417,4657,14/10/23,,bluedart,Delivered
17418,16448,19/05/21,,dhl,Delivered
17419,6009,12/9/2022,,dhl,Delivered
17420,7821,8/2/2020,,fedex,Delivered
17421,19686,13/06/23,,ups,Delivered
17422,2957,12/9/2022,,fedex,Delivered
17423,5889,13/09/22,,fedex,Delivered
17424,4718,19/04/21,,bluedart,Delivered
17425,19652,2/6/2022,,bluedart,Delivered
17426,2949,10/11/2023,,fedex,Delivered
17427,6961,21/09/21,,ups,Delivered
17428,5972,8/10/2021,,dhl,Delivered
17429,12197,14/04/22,,bluedart,Delivered
17430,7006,10/1/2023,,bluedart,Delivered
17431,12941,17/06/22,,dhl,Delivered
17432,9889,27/01/22,,fedex,Delivered
17433,8526,23/10/21,,bluedart,Delivered
17434,14129,12/6/2021,,ups,Delivered
17435,9693,19/02/23,,bluedart,Delivered
17436,8069,11/10/2020,,fedex,Delivered
17437,4834,12/11/2020,,fedex,Delivered
17438,3768,22/01/23,,ups,Delivered
17439,3510,4/8/2023,,ups,Delivered
17440,3836,5/9/2023,,fedex,Delivered
17441,14483,7/2/2020,,fedex,Delivered
17442,9891,6/1/2022,,fedex,Delivered
17443,11433,23/12/22,,ups,Delivered
17444,2198,26/10/22,,fedex,Delivered
17445,7127,19/08/20,,ups,Delivered
17446,13813,25/03/22,,dhl,Delivered
17447,6721,11/4/2022,,ups,Delivered
17448,18490,6/10/2023,,ups,Delivered
17449,19124,18/04/21,,bluedart,Delivered
17450,2585,12/10/2022,,ups,Delivered
17451,16569,16/06/20,,fedex,Delivered
17452,11084,2/12/2023,,dhl,Delivered
17453,17774,28/10/21,,fedex,Delivered
17454,19536,23/10/20,,dhl,Delivered
17455,5864,1/5/2022,,fedex,Delivered
17456,18390,26/11/21,,fedex,Delivered
17457,13474,11/3/2022,,ups,Delivered
17458,16432,30/09/20,,ups,Delivered
17459,980,23/08/23,,fedex,Delivered
17460,878,28/09/20,,dhl,Delivered
17461,18011,20/10/22,,dhl,Delivered
17462,10461,17/03/23,,bluedart,Delivered
17463,3391,8/2/2020,,fedex,Delivered
17464,13033,27/08/20,,dhl,Delivered
17465,14628,7/4/2023,,fedex,Delivered
17466,10528,16/09/22,,dhl,Delivered
17467,7895,30/01/21,,fedex,Delivered
17468,11987,27/07/21,,fedex,Delivered
17469,4397,16/02/20,,fedex,Delivered
17470,18100,30/08/22,,bluedart,Delivered
17471,10275,30/12/20,,bluedart,Delivered
17472,7222,25/01/21,,bluedart,Delivered
17473,8036,22/08/22,,ups,Delivered
17474,437,15/12/21,,dhl,Delivered
17475,8823,8/3/2023,,fedex,Delivered
17476,8789,19/01/21,,dhl,Delivered
17477,7379,16/05/22,,dhl,Delivered
17478,1551,28/02/23,,dhl,Delivered
17479,1384,10/10/2020,,bluedart,Delivered
17480,17711,4/12/2021,,dhl,Delivered
17481,14281,11/8/2022,,ups,Delivered
17482,2719,1/4/2020,,fedex,Delivered
17483,101,22/09/20,,dhl,Delivered
17484,650,15/03/22,,ups,Delivered
17485,21427,3/9/2020,,bluedart,Delivered
17486,6262,26/08/20,,fedex,Delivered
17487,20709,21/02/22,,ups,Delivered
17488,5759,4/9/2023,,dhl,Delivered
17489,21448,11/7/2022,,ups,Delivered
17490,3611,11/7/2023,,ups,Delivered
17491,18627,4/3/2020,,ups,Delivered
17492,15933,21/09/22,,dhl,Delivered
17493,16835,18/06/20,,ups,Delivered
17494,17053,31/08/23,,dhl,Delivered
17495,17016,21/12/21,,ups,Delivered
17496,9571,31/12/22,,dhl,Delivered
17497,16453,28/11/21,,dhl,Delivered
17498,16031,20/02/21,,fedex,Delivered
17499,2584,16/12/23,,ups,Delivered
17500,7849,21/12/20,,fedex,Delivered
17501,250,4/3/2021,,ups,Delivered
17502,19552,14/02/21,,bluedart,Delivered
17503,13241,30/03/23,,dhl,Delivered
17504,14071,3/2/2020,,ups,Delivered
17505,15167,10/6/2022,,dhl,Delivered
17506,13849,23/12/22,,fedex,Delivered
17507,17657,27/09/20,,fedex,Delivered
17508,8707,23/04/21,,dhl,Delivered
17509,2205,18/06/22,,dhl,Delivered
17510,3353,18/02/20,,ups,Delivered
17511,4967,30/01/20,,ups,Delivered
17512,5184,7/11/2021,,ups,Delivered
17513,11863,12/5/2021,,dhl,Delivered
17514,4066,13/10/21,,bluedart,Delivered
17515,5226,5/3/2022,,dhl,Delivered
17516,19565,1/12/2021,,fedex,Delivered
17517,13445,31/10/23,,bluedart,Delivered
17518,2345,31/05/23,,bluedart,Delivered
17519,20263,2/10/2020,,fedex,Delivered
17520,1832,3/6/2021,,bluedart,Delivered
17521,19534,28/03/21,,bluedart,Delivered
17522,12086,11/11/2021,,bluedart,Delivered
17523,19643,2/5/2020,,ups,Delivered
17524,6886,6/1/2020,,dhl,Delivered
17525,6594,15/07/23,,dhl,Delivered
17526,19542,8/12/2022,,ups,Delivered
17527,11184,24/03/21,,fedex,Delivered
17528,9362,13/05/20,,bluedart,Delivered
17529,1407,7/3/2023,,ups,Delivered
17530,14485,10/12/2023,,fedex,Delivered
17531,17470,11/4/2020,,bluedart,Delivered
17532,2838,15/02/22,,ups,Delivered
17533,4390,8/9/2020,,fedex,Delivered
17534,21628,17/06/20,,bluedart,Delivered
17535,6343,26/12/22,,fedex,Delivered
17536,21547,22/01/23,,bluedart,Delivered
17537,20226,27/08/21,,bluedart,Delivered
17538,15488,7/9/2022,,dhl,Delivered
17539,13015,23/12/20,,bluedart,Delivered
17540,10085,29/10/23,,bluedart,Delivered
17541,4443,12/4/2023,,dhl,Delivered
17542,6733,16/07/22,,fedex,Delivered
17543,15504,19/04/23,,bluedart,Delivered
17544,7399,1/2/2023,,dhl,Delivered
17545,6256,5/2/2024,,fedex,Delivered
17546,10781,28/08/23,,fedex,Delivered
17547,19508,14/09/20,,ups,Delivered
17548,12042,4/10/2022,,ups,Delivered
17549,13503,4/12/2023,,ups,Delivered
17550,15617,2/3/2022,,ups,Delivered
17551,16346,13/06/22,,dhl,Delivered
17552,17404,20/08/22,,fedex,Delivered
17553,8700,14/09/21,,dhl,Delivered
17554,2934,7/9/2022,,dhl,Delivered
17555,1764,13/03/22,,dhl,Delivered
17556,4209,21/02/20,,fedex,Delivered
17557,14034,16/11/22,,ups,Delivered
17558,10624,19/04/21,,fedex,Delivered
17559,14808,22/05/21,,dhl,Delivered
17560,4454,27/10/20,,bluedart,Delivered
17561,1663,14/02/23,,bluedart,Delivered
17562,1651,18/12/23,,bluedart,Delivered
17563,6128,17/07/20,,fedex,Delivered
17564,4403,23/05/23,,bluedart,Delivered
17565,7952,22/05/21,,fedex,Delivered
17566,18000,10/11/2022,,fedex,Delivered
17567,15239,30/06/20,,dhl,Delivered
17568,3204,7/4/2023,,dhl,Delivered
17569,13177,29/06/23,,bluedart,Delivered
17570,15654,26/09/22,,dhl,Delivered
17571,18245,15/01/21,,fedex,Delivered
17572,18114,16/07/22,,dhl,Delivered
17573,11529,24/01/24,,ups,Delivered
17574,3175,30/11/22,,bluedart,Delivered
17575,7911,22/07/23,,fedex,Delivered
17576,20075,16/04/21,,ups,Delivered
17577,10527,13/05/20,,fedex,Delivered
17578,13422,20/05/20,,fedex,Delivered
17579,19690,7/1/2020,,fedex,Delivered
17580,8503,10/8/2021,,ups,Delivered
17581,455,26/01/21,,dhl,Delivered
17582,1956,28/02/22,,fedex,Delivered
17583,17769,25/11/22,,ups,Delivered
17584,20432,22/04/23,,ups,Delivered
17585,9115,25/03/21,,dhl,Delivered
17586,20364,22/05/20,,ups,Delivered
17587,11284,30/12/21,,ups,Delivered
17588,1495,5/7/2023,,dhl,Delivered
17589,241,3/4/2020,,dhl,Delivered
17590,20876,20/07/20,,fedex,Delivered
17591,1034,26/02/22,,ups,Delivered
17592,21497,25/12/22,,bluedart,Delivered
17593,10552,9/9/2022,,dhl,Delivered
17594,15597,6/2/2020,,dhl,Delivered
17595,17361,21/04/20,,ups,Delivered
17596,5945,11/12/2020,,bluedart,Delivered
17597,10245,26/03/20,,fedex,Delivered
17598,5412,13/06/21,,fedex,Delivered
17599,18249,2/6/2023,,fedex,Delivered
17600,3505,4/9/2023,,ups,Delivered
17601,720,9/10/2020,,dhl,Delivered
17602,17205,29/07/20,,fedex,Delivered
17603,11859,7/3/2020,,dhl,Delivered
17604,1853,10/12/2020,,bluedart,Delivered
17605,3856,31/08/23,,dhl,Delivered
17606,6399,6/10/2021,,ups,Delivered
17607,10161,5/2/2020,,bluedart,Delivered
17608,6432,23/02/21,,bluedart,Delivered
17609,13280,27/12/22,,dhl,Delivered
17610,18829,11/10/2021,,dhl,Delivered
17611,12730,16/08/20,,ups,Delivered
17612,19806,23/02/20,,bluedart,Delivered
17613,17576,27/09/21,,ups,Delivered
17614,1479,10/12/2023,,bluedart,Delivered
17615,2438,4/11/2020,,dhl,Delivered
17616,19492,4/1/2020,,dhl,Delivered
17617,3532,14/07/21,,bluedart,Delivered
17618,8559,27/04/21,,dhl,Delivered
17619,3058,21/07/23,,bluedart,Delivered
17620,17917,8/8/2020,,ups,Delivered
17621,10320,26/10/22,,bluedart,Delivered
17622,10655,23/06/23,,fedex,Delivered
17623,21001,11/9/2022,,dhl,Delivered
17624,20504,31/05/22,,ups,Delivered
17625,8000,27/08/21,,ups,Delivered
17626,9243,20/04/22,,bluedart,Delivered
17627,13640,5/9/2021,,ups,Delivered
17628,16896,19/09/20,,bluedart,Delivered
17629,12732,9/8/2020,,ups,Delivered
17630,15666,27/06/22,,fedex,Delivered
17631,593,6/10/2022,,fedex,Delivered
17632,10440,13/01/22,,dhl,Delivered
17633,19476,7/2/2022,,bluedart,Delivered
17634,1302,14/03/20,,ups,Delivered
17635,12301,12/9/2022,,ups,Delivered
17636,653,18/09/23,,dhl,Delivered
17637,16305,8/8/2022,,ups,Delivered
17638,13217,19/09/21,,dhl,Delivered
17639,14790,29/08/20,,fedex,Delivered
17640,2433,6/5/2022,,dhl,Delivered
17641,9778,5/4/2020,,dhl,Delivered
17642,1808,7/8/2023,,bluedart,Delivered
17643,15730,24/04/22,,bluedart,Delivered
17644,10422,19/06/20,,dhl,Delivered
17645,16430,14/04/23,,dhl,Delivered
17646,21419,12/8/2022,,dhl,Delivered
17647,16037,19/01/23,,fedex,Delivered
17648,8575,23/05/22,,bluedart,Delivered
17649,2,23/05/22,,ups,Delivered
17650,17315,23/08/23,,dhl,Delivered
17651,12532,10/10/2022,,ups,Delivered
17652,2793,29/05/22,,dhl,Delivered
17653,18086,18/04/22,,bluedart,Delivered
17654,16234,18/07/21,,fedex,Delivered
17655,6001,1/12/2020,,ups,Delivered
17656,5684,10/11/2020,,fedex,Delivered
17657,3933,29/08/22,,ups,Delivered
17658,4651,6/9/2020,,bluedart,Delivered
17659,1586,5/12/2022,,bluedart,Delivered
17660,18875,21/04/23,,fedex,Delivered
17661,12769,28/10/23,,dhl,Delivered
17662,18506,11/12/2023,,fedex,Delivered
17663,17660,7/12/2023,,ups,Delivered
17664,276,23/09/21,,bluedart,Delivered
17665,19819,4/11/2021,,dhl,Delivered
17666,9509,19/05/21,,ups,Delivered
17667,6040,26/11/21,,ups,Delivered
17668,9156,7/10/2023,,fedex,Delivered
17669,20686,24/04/22,,bluedart,Delivered
17670,16794,31/07/20,,dhl,Delivered
17671,8550,9/6/2022,,fedex,Delivered
17672,13211,1/6/2023,,fedex,Delivered
17673,15177,12/9/2020,,fedex,Delivered
17674,15171,21/07/22,,dhl,Delivered
17675,16989,7/10/2023,,bluedart,Delivered
17676,21500,27/01/20,,ups,Delivered
17677,13987,15/06/21,,ups,Delivered
17678,21069,18/07/21,,ups,Delivered
17679,15382,1/2/2021,,fedex,Delivered
17680,13960,12/7/2020,,fedex,Delivered
17681,4123,11/2/2020,,ups,Delivered
17682,8314,22/09/21,,dhl,Delivered
17683,21298,23/09/22,,ups,Delivered
17684,131,17/05/23,,dhl,Delivered
17685,357,4/2/2023,,dhl,Delivered
17686,11855,12/12/2021,,bluedart,Delivered
17687,5523,24/02/23,,bluedart,Delivered
17688,3348,10/11/2021,,dhl,Delivered
17689,3842,12/7/2020,,ups,Delivered
17690,3355,10/5/2021,,bluedart,Delivered
17691,3062,3/3/2021,,fedex,Delivered
17692,13086,21/04/23,,fedex,Delivered
17693,7691,14/03/22,,ups,Delivered
17694,19392,13/07/23,,dhl,Delivered
17695,18883,14/01/22,,fedex,Delivered
17696,15326,15/03/22,,ups,Delivered
17697,14723,30/09/22,,ups,Delivered
17698,15334,16/02/22,,fedex,Delivered
17699,18474,15/01/22,,dhl,Delivered
17700,2753,18/01/21,,bluedart,Delivered
17701,7944,27/05/22,,dhl,Delivered
17702,2795,22/04/22,,bluedart,Delivered
17703,12144,27/05/20,,ups,Delivered
