order_id,order_date,customer_id,seller_id,order_status
19157,2/7/2023,88,12,Inprogress
19158,20/01/23,785,51,Inprogress
19159,9/1/2023,516,23,Inprogress
19160,14/04/21,285,38,Inprogress
19161,23/12/23,281,27,Inprogress
19162,29/01/24,45,53,Cancelled
19163,11/9/2020,667,35,Delivered
19164,8/6/2020,62,9,Cancelled
19165,2/9/2022,42,51,Returned
19166,31/07/21,144,52,Inprogress
19167,13/09/20,113,49,Returned
19168,23/10/21,232,34,Cancelled
19169,8/9/2021,246,3,Inprogress
19170,2/7/2023,101,49,Delivered
19171,7/12/2022,18,27,Delivered
19172,7/2/2021,151,44,Inprogress
19173,19/01/21,826,43,Inprogress
19174,3/9/2021,449,23,Inprogress
19175,15/12/23,343,6,Delivered
19176,20/07/23,265,30,Returned
19177,15/09/22,537,25,Cancelled
19178,26/11/20,506,48,Cancelled
19179,13/11/23,641,20,Delivered
19180,9/9/2020,210,1,Inprogress
19181,26/03/23,372,10,Delivered
19182,20/07/23,489,6,Returned
19183,4/2/2024,534,15,Delivered
19184,11/3/2023,276,41,Delivered
19185,28/10/22,262,40,Returned
19186,18/04/22,638,40,Inprogress
19187,18/11/23,23,9,Delivered
19188,27/04/23,51,24,Delivered
19189,7/3/2022,244,2,Cancelled
19190,13/10/20,603,33,Inprogress
19191,29/09/21,895,8,Cancelled
19192,15/08/21,348,38,Returned
19193,16/07/23,737,5,Cancelled
19194,21/06/22,696,29,Delivered
19195,2/3/2023,403,50,Returned
19196,13/11/23,671,3,Inprogress
19197,13/10/22,249,36,Delivered
19198,23/04/21,509,52,Cancelled
19199,8/3/2020,273,18,Returned
19200,18/08/23,811,20,Delivered
19201,23/08/21,116,8,Cancelled
19202,2/1/2023,293,36,Inprogress
19203,29/08/20,33,31,Inprogress
19204,31/03/21,637,4,Cancelled
19205,16/06/21,686,15,Delivered
19206,11/2/2020,137,50,Returned
19207,11/3/2020,168,43,Cancelled
19208,15/02/23,366,8,Cancelled
19209,28/05/21,593,41,Delivered
19210,1/2/2020,553,14,Inprogress
19211,17/08/20,790,36,Cancelled
19212,13/07/22,625,47,Returned
19213,11/6/2021,193,47,Returned
19214,12/2/2023,266,50,Inprogress
19215,19/02/23,735,24,Cancelled
19216,14/08/20,812,45,Inprogress
19217,16/12/21,439,27,Inprogress
19218,23/10/23,490,45,Delivered
19219,7/3/2021,227,20,Delivered
19220,28/12/23,383,33,Inprogress
19221,20/11/20,492,34,Inprogress
19222,27/05/23,445,38,Cancelled
19223,23/05/21,510,3,Returned
19224,5/9/2020,624,43,Inprogress
19225,15/10/23,657,40,Delivered
19226,6/6/2023,59,36,Delivered
19227,16/05/21,288,43,Returned
19228,15/07/23,578,31,Delivered
19229,9/2/2022,804,45,Inprogress
19230,4/4/2022,219,20,Delivered
19231,16/05/22,89,45,Cancelled
19232,3/10/2020,788,25,Cancelled
19233,27/06/21,740,47,Cancelled
19234,30/05/23,702,2,Inprogress
19235,14/07/22,779,32,Inprogress
19236,2/10/2023,247,9,Delivered
19237,4/8/2021,224,11,Delivered
19238,17/04/21,30,23,Delivered
19239,8/3/2021,442,32,Cancelled
19240,11/4/2020,60,48,Cancelled
19241,20/11/22,121,53,Cancelled
19242,28/08/22,544,24,Inprogress
19243,12/10/2023,196,40,Cancelled
19244,1/4/2023,459,31,Delivered
19245,5/9/2020,257,9,Delivered
19246,12/7/2021,288,30,Cancelled
19247,1/3/2023,355,36,Delivered
19248,3/5/2020,559,36,Delivered
19249,9/8/2022,762,31,Delivered
19250,23/11/21,146,12,Inprogress
19251,23/11/21,411,26,Returned
19252,9/1/2022,583,19,Returned
19253,20/01/20,790,20,Inprogress
19254,23/06/20,728,27,Delivered
19255,28/04/23,711,30,Cancelled
19256,3/8/2021,875,16,Cancelled
19257,17/07/21,304,21,Delivered
19258,3/1/2023,177,36,Delivered
19259,30/03/22,235,37,Cancelled
19260,8/3/2021,832,8,Cancelled
19261,23/12/22,599,8,Cancelled
19262,12/9/2022,772,39,Delivered
19263,15/09/22,16,50,Cancelled
19264,4/4/2023,305,35,Returned
19265,13/08/20,227,47,Returned
19266,2/5/2022,672,2,Cancelled
19267,12/6/2020,509,38,Returned
19268,11/12/2020,456,42,Returned
19269,1/12/2023,885,16,Returned
19270,24/11/22,644,22,Inprogress
19271,27/12/23,408,17,Inprogress
19272,13/07/23,150,44,Delivered
19273,2/6/2023,823,42,Returned
19274,7/9/2023,654,14,Returned
19275,23/08/20,111,13,Returned
19276,18/09/21,250,8,Cancelled
19277,28/09/23,406,43,Returned
19278,27/07/20,358,19,Inprogress
19279,5/7/2023,375,36,Cancelled
19280,28/10/21,781,38,Delivered
19281,16/07/22,279,8,Delivered
19282,18/09/20,674,37,Cancelled
19283,9/9/2023,282,29,Cancelled
19284,15/07/22,426,5,Cancelled
19285,14/04/22,53,39,Inprogress
19286,30/04/23,338,20,Inprogress
19287,3/1/2020,429,15,Inprogress
19288,16/10/20,788,43,Cancelled
19289,30/09/21,379,44,Returned
19290,29/03/21,549,52,Delivered
19291,5/10/2022,32,44,Inprogress
19292,16/08/23,155,8,Delivered
19293,13/09/23,554,46,Returned
19294,24/07/20,689,43,Returned
19295,30/09/21,527,46,Delivered
19296,17/01/22,793,48,Delivered
19297,12/5/2022,606,42,Returned
19298,4/7/2023,283,53,Returned
19299,22/04/21,240,14,Returned
19300,30/11/20,474,31,Cancelled
19301,17/02/22,599,43,Returned
19302,4/11/2022,221,39,Returned
19303,19/06/23,286,20,Returned
19304,19/03/22,134,39,Cancelled
19305,17/02/22,363,17,Returned
19306,17/09/22,663,3,Inprogress
19307,23/02/21,181,2,Inprogress
19308,25/05/22,811,27,Returned
19309,10/6/2020,735,5,Delivered
19310,30/01/21,649,27,Delivered
19311,28/05/20,808,34,Returned
19312,14/01/21,4,31,Delivered
19313,5/3/2023,881,7,Inprogress
19314,10/11/2021,391,27,Delivered
19315,4/6/2022,369,37,Delivered
19316,3/3/2020,73,33,Inprogress
19317,16/06/23,721,52,Returned
19318,25/02/23,100,36,Delivered
19319,14/11/21,161,40,Inprogress
19320,15/12/21,72,15,Returned
19321,24/04/21,232,45,Returned
19322,5/11/2021,530,28,Delivered
19323,3/3/2023,186,52,Inprogress
19324,11/4/2020,129,43,Inprogress
19325,12/10/2022,765,38,Inprogress
19326,4/10/2020,75,8,Delivered
19327,20/08/21,491,21,Inprogress
19328,6/2/2020,748,3,Inprogress
19329,7/3/2023,794,3,Delivered
19330,24/02/22,561,10,Inprogress
19331,19/04/20,813,11,Delivered
19332,5/6/2023,75,5,Cancelled
19333,22/05/23,684,12,Cancelled
19334,19/08/23,747,12,Delivered
19335,7/2/2022,311,6,Inprogress
19336,2/1/2022,248,22,Returned
19337,24/03/20,809,53,Cancelled
19338,19/11/20,876,3,Returned
19339,13/08/23,706,11,Returned
19340,19/09/21,844,30,Returned
19341,16/03/21,188,4,Delivered
19342,12/6/2023,792,6,Cancelled
19343,26/11/22,376,1,Cancelled
19344,8/12/2022,120,9,Inprogress
19345,30/03/21,564,30,Returned
19346,21/11/21,571,30,Delivered
19347,28/07/22,372,48,Returned
19348,19/09/20,739,28,Cancelled
19349,14/12/20,198,25,Inprogress
19350,27/06/23,260,1,Inprogress
19351,22/07/22,352,6,Delivered
19352,27/06/22,200,27,Delivered
19353,18/03/21,158,17,Returned
19354,7/12/2022,233,5,Cancelled
19355,8/5/2020,35,17,Cancelled
19356,21/01/20,199,34,Delivered
19357,8/11/2021,713,52,Returned
19358,29/07/21,105,31,Delivered
19359,31/10/23,868,16,Delivered
19360,28/12/21,575,34,Cancelled
19361,1/12/2021,234,22,Returned
19362,4/11/2022,690,52,Cancelled
19363,9/9/2020,391,15,Returned
19364,20/02/22,312,1,Inprogress
19365,20/09/22,154,38,Inprogress
19366,13/11/23,347,50,Returned
19367,4/1/2022,785,16,Inprogress
19368,21/05/22,859,32,Inprogress
19369,21/03/23,99,36,Returned
19370,25/11/23,190,3,Returned
19371,23/04/22,372,51,Cancelled
19372,30/01/23,383,13,Returned
19373,4/1/2024,881,18,Inprogress
19374,30/10/23,896,8,Returned
19375,3/10/2023,265,37,Cancelled
19376,19/09/21,207,20,Returned
19377,28/09/23,514,45,Inprogress
19378,10/9/2020,268,51,Delivered
19379,28/09/21,739,25,Returned
19380,15/06/22,736,25,Cancelled
19381,17/02/21,593,8,Inprogress
19382,12/4/2023,361,7,Returned
19383,5/8/2020,603,42,Inprogress
19384,24/05/21,676,40,Delivered
19385,24/06/20,30,30,Delivered
19386,8/3/2022,460,38,Delivered
19387,24/11/22,181,24,Delivered
19388,9/5/2022,716,48,Delivered
19389,14/11/22,779,23,Cancelled
19390,28/03/22,24,14,Returned
19391,30/03/23,376,30,Returned
19392,1/1/2020,883,46,Returned
19393,26/06/22,768,44,Returned
19394,30/05/20,721,20,Cancelled
19395,13/07/22,794,49,Returned
19396,5/2/2021,133,1,Delivered
19397,22/05/20,299,8,Inprogress
19398,4/1/2024,417,43,Inprogress
19399,15/05/22,314,22,Delivered
19400,1/3/2020,564,44,Inprogress
19401,7/4/2020,701,50,Cancelled
19402,16/12/21,807,45,Inprogress
19403,21/01/22,468,18,Delivered
19404,21/08/20,140,53,Cancelled
19405,30/06/23,55,3,Cancelled
19406,14/03/21,78,14,Returned
19407,26/06/23,572,22,Returned
19408,9/9/2023,384,29,Returned
19409,25/04/21,402,14,Delivered
19410,20/04/23,72,36,Returned
19411,1/7/2021,830,47,Returned
19412,10/9/2020,520,51,Inprogress
19413,3/8/2020,842,9,Cancelled
19414,16/05/22,260,45,Cancelled
19415,16/10/21,493,18,Delivered
19416,20/06/20,392,35,Cancelled
19417,5/1/2022,231,45,Inprogress
19418,7/7/2022,168,34,Delivered
19419,2/9/2022,346,1,Cancelled
19420,29/01/21,861,16,Inprogress
19421,9/9/2020,703,19,Inprogress
19422,8/5/2020,804,31,Returned
19423,30/05/22,178,35,Delivered
19424,11/9/2020,453,42,Cancelled
19425,8/1/2021,169,34,Inprogress
19426,27/06/23,143,26,Inprogress
19427,11/3/2023,760,37,Inprogress
19428,2/8/2022,333,5,Cancelled
19429,13/12/22,804,19,Returned
19430,9/10/2022,885,9,Delivered
19431,12/4/2023,875,39,Inprogress
19432,2/1/2022,470,10,Inprogress
19433,23/05/22,394,9,Delivered
19434,16/06/22,593,37,Cancelled
19435,31/07/20,83,14,Delivered
19436,9/9/2023,459,37,Delivered
19437,21/07/23,746,43,Delivered
19438,16/11/21,850,23,Cancelled
19439,31/05/21,554,35,Inprogress
19440,18/02/22,249,36,Inprogress
19441,26/09/20,643,42,Returned
19442,3/8/2022,664,12,Cancelled
19443,5/5/2022,311,39,Cancelled
19444,29/08/22,866,34,Inprogress
19445,6/3/2021,297,34,Returned
19446,28/04/22,559,21,Cancelled
19447,16/10/23,331,40,Inprogress
19448,10/9/2020,283,45,Inprogress
19449,2/6/2021,607,12,Returned
19450,12/1/2023,343,3,Delivered
19451,3/8/2023,486,31,Returned
19452,3/12/2023,345,22,Inprogress
19453,9/8/2022,49,5,Returned
19454,25/09/20,444,17,Inprogress
19455,2/1/2020,485,46,Inprogress
19456,5/8/2020,474,53,Cancelled
19457,15/03/20,25,39,Inprogress
19458,8/11/2022,825,52,Inprogress
19459,10/8/2021,391,52,Cancelled
19460,22/07/22,416,14,Delivered
19461,17/09/21,784,40,Delivered
19462,11/3/2020,219,31,Cancelled
19463,9/8/2021,293,18,Cancelled
19464,4/6/2021,301,36,Cancelled
19465,17/07/23,890,5,Returned
19466,2/2/2024,445,21,Delivered
19467,20/12/22,102,13,Returned
19468,15/11/20,335,31,Delivered
19469,15/07/22,359,24,Cancelled
19470,5/4/2021,286,48,Delivered
19471,28/08/23,872,4,Returned
19472,3/7/2022,772,41,Cancelled
19473,27/10/22,66,22,Inprogress
19474,23/09/21,494,47,Delivered
19475,26/04/22,757,34,Cancelled
19476,30/10/21,602,19,Delivered
19477,8/8/2020,837,33,Cancelled
19478,23/03/22,314,18,Returned
19479,1/10/2021,369,13,Returned
19480,9/2/2021,781,41,Returned
19481,28/04/22,762,39,Delivered
19482,29/09/20,467,10,Returned
19483,24/03/22,285,44,Delivered
19484,30/11/22,240,24,Cancelled
19485,15/07/23,188,42,Returned
19486,17/05/21,536,44,Inprogress
19487,30/10/23,261,10,Returned
19488,4/9/2023,54,24,Cancelled
19489,3/1/2023,651,40,Returned
19490,2/2/2021,236,40,Inprogress
19491,2/11/2020,311,3,Inprogress
19492,30/09/23,727,36,Inprogress
19493,29/11/23,824,38,Returned
19494,21/05/21,845,31,Inprogress
19495,11/2/2023,472,29,Cancelled
19496,15/01/23,319,28,Returned
19497,23/03/22,30,40,Returned
19498,30/12/21,535,2,Inprogress
19499,2/1/2020,300,51,Cancelled
19500,16/07/23,869,39,Cancelled
19501,27/10/21,668,22,Cancelled
19502,12/7/2022,294,21,Inprogress
19503,11/1/2024,309,7,Delivered
19504,24/05/22,673,24,Cancelled
19505,7/4/2021,471,14,Cancelled
19506,19/01/22,416,45,Delivered
19507,27/10/23,269,34,Delivered
19508,27/10/22,28,43,Delivered
19509,19/01/21,634,40,Inprogress
19510,13/11/20,563,12,Delivered
19511,31/07/23,363,34,Cancelled
19512,23/08/21,892,1,Returned
19513,18/01/24,129,49,Returned
19514,2/10/2021,774,11,Inprogress
19515,6/1/2024,854,3,Inprogress
19516,7/8/2021,585,45,Delivered
19517,19/07/23,866,10,Inprogress
19518,29/05/22,261,13,Cancelled
19519,5/6/2021,98,15,Inprogress
19520,26/05/23,396,24,Cancelled
19521,9/11/2020,393,16,Returned
19522,6/12/2020,267,31,Cancelled
19523,18/08/21,234,41,Returned
19524,18/06/22,179,4,Returned
19525,8/4/2023,698,41,Cancelled
19526,9/1/2021,277,15,Cancelled
19527,16/10/22,581,25,Cancelled
19528,14/04/20,332,6,Delivered
19529,31/10/21,289,37,Inprogress
19530,7/3/2023,680,3,Inprogress
19531,21/03/21,363,25,Delivered
19532,19/06/22,863,22,Inprogress
19533,17/08/22,527,51,Cancelled
19534,3/9/2022,427,46,Cancelled
19535,31/03/21,191,26,Returned
19536,12/4/2023,305,48,Returned
19537,8/2/2024,148,32,Delivered
19538,24/04/23,720,40,Delivered
19539,17/10/22,222,10,Delivered
19540,18/02/21,484,8,Inprogress
19541,6/11/2021,811,4,Returned
19542,20/04/20,748,9,Returned
19543,19/05/23,496,4,Returned
19544,10/3/2020,247,39,Delivered
19545,5/4/2021,164,11,Inprogress
19546,4/1/2022,736,25,Delivered
19547,1/5/2023,591,37,Inprogress
19548,14/01/24,678,12,Delivered
19549,2/12/2023,487,12,Inprogress
19550,8/7/2020,463,1,Inprogress
19551,1/3/2021,668,8,Delivered
19552,9/3/2022,301,27,Cancelled
19553,26/04/23,252,45,Delivered
19554,6/5/2020,258,21,Delivered
19555,30/11/20,609,23,Returned
19556,6/11/2021,527,45,Delivered
19557,23/05/21,685,16,Cancelled
19558,24/04/20,608,14,Returned
19559,1/11/2023,647,53,Delivered
19560,7/5/2022,490,25,Cancelled
19561,16/12/21,255,37,Returned
19562,7/12/2020,838,17,Inprogress
19563,16/10/20,613,5,Cancelled
19564,21/01/22,672,40,Cancelled
19565,29/04/22,164,13,Returned
19566,3/5/2020,872,45,Cancelled
19567,24/04/22,742,30,Returned
19568,19/04/21,215,23,Delivered
19569,15/10/20,712,33,Cancelled
19570,27/10/22,673,20,Delivered
19571,27/06/23,256,34,Cancelled
19572,26/05/20,761,5,Returned
19573,6/9/2023,880,35,Inprogress
19574,14/09/21,875,41,Inprogress
19575,7/6/2020,599,53,Delivered
19576,11/4/2023,249,47,Delivered
19577,26/08/20,574,5,Delivered
19578,30/10/21,444,43,Cancelled
19579,15/09/23,746,25,Returned
19580,13/11/22,419,13,Returned
19581,7/2/2020,108,31,Inprogress
19582,11/10/2023,890,42,Delivered
19583,5/4/2021,424,21,Returned
19584,20/04/20,161,43,Cancelled
19585,15/11/20,811,42,Cancelled
19586,11/1/2020,133,11,Returned
19587,21/12/23,784,31,Inprogress
19588,23/10/23,274,33,Returned
19589,30/10/22,378,37,Cancelled
19590,12/9/2022,141,29,Cancelled
19591,30/01/22,790,35,Inprogress
19592,13/12/22,638,34,Returned
19593,16/02/23,143,13,Delivered
19594,17/03/23,293,17,Inprogress
19595,22/02/23,494,2,Returned
19596,23/06/20,729,13,Returned
19597,11/10/2023,6,18,Inprogress
19598,18/04/23,298,21,Delivered
19599,15/01/21,346,22,Delivered
19600,4/8/2022,31,43,Inprogress
19601,19/12/20,284,49,Delivered
19602,6/5/2022,488,2,Cancelled
19603,9/3/2021,246,21,Inprogress
19604,30/01/23,876,17,Returned
19605,4/3/2021,280,24,Delivered
19606,4/3/2020,470,22,Delivered
19607,8/6/2022,155,20,Inprogress
19608,4/8/2020,114,46,Returned
19609,6/3/2023,384,6,Cancelled
19610,1/8/2020,193,30,Delivered
19611,4/12/2022,432,49,Returned
19612,11/3/2023,370,8,Inprogress
19613,14/06/23,446,18,Delivered
19614,3/1/2023,527,36,Returned
19615,2/3/2020,683,27,Delivered
19616,14/03/23,671,5,Delivered
19617,28/08/23,552,26,Inprogress
19618,25/05/23,224,51,Inprogress
19619,17/09/21,188,22,Cancelled
19620,17/07/20,737,47,Delivered
19621,19/01/24,620,45,Inprogress
19622,12/1/2021,583,38,Cancelled
19623,22/04/22,470,19,Inprogress
19624,18/01/23,678,52,Cancelled
19625,19/10/21,562,28,Cancelled
19626,20/03/21,518,21,Inprogress
19627,9/10/2023,589,13,Cancelled
19628,7/7/2020,347,12,Returned
19629,24/07/20,166,25,Returned
19630,11/5/2020,415,51,Cancelled
19631,7/9/2020,418,41,Cancelled
19632,14/11/21,249,45,Delivered
19633,12/3/2023,482,29,Cancelled
19634,28/03/23,677,37,Returned
19635,3/5/2023,144,29,Delivered
19636,1/5/2023,102,53,Inprogress
19637,7/7/2023,196,33,Returned
19638,17/05/22,578,27,Inprogress
19639,26/07/21,54,37,Cancelled
19640,19/04/21,818,34,Inprogress
19641,11/3/2020,4,20,Returned
19642,10/12/2022,429,19,Inprogress
19643,26/12/20,708,43,Delivered
19644,2/11/2020,408,20,Cancelled
19645,13/12/20,795,3,Inprogress
19646,17/11/20,316,2,Cancelled
19647,29/03/22,94,32,Delivered
19648,1/2/2023,474,20,Inprogress
19649,17/12/23,746,36,Delivered
19650,22/03/23,61,4,Cancelled
19651,3/8/2020,243,30,Inprogress
19652,7/10/2022,686,41,Inprogress
19653,29/05/23,16,7,Delivered
19654,30/08/23,551,41,Inprogress
19655,3/5/2023,894,37,Cancelled
19656,6/6/2020,79,6,Returned
19657,28/11/22,538,16,Delivered
19658,1/12/2021,428,36,Returned
19659,5/1/2022,371,33,Cancelled
19660,25/05/23,84,47,Cancelled
19661,22/03/21,785,23,Cancelled
19662,3/9/2021,443,16,Delivered
19663,6/4/2023,886,16,Cancelled
19664,4/4/2020,326,50,Returned
19665,25/07/21,841,8,Delivered
19666,3/6/2020,660,26,Delivered
19667,3/11/2020,862,4,Delivered
19668,31/12/23,662,39,Returned
19669,15/01/23,336,24,Cancelled
19670,24/05/22,41,24,Delivered
19671,17/12/20,804,48,Cancelled
19672,16/10/21,643,15,Returned
19673,12/2/2023,53,33,Returned
19674,19/03/23,505,29,Inprogress
19675,4/1/2020,401,4,Delivered
19676,27/02/21,718,5,Cancelled
19677,19/12/23,310,30,Returned
19678,14/04/22,873,31,Inprogress
19679,6/9/2021,251,9,Inprogress
19680,31/08/20,103,23,Returned
19681,10/10/2022,466,31,Inprogress
19682,23/05/21,344,53,Delivered
19683,6/9/2022,301,4,Delivered
19684,21/08/21,200,7,Returned
19685,3/7/2022,186,26,Delivered
19686,18/06/21,669,12,Delivered
19687,1/10/2020,646,11,Inprogress
19688,14/06/23,51,3,Cancelled
19689,22/12/21,408,42,Cancelled
19690,18/02/20,702,25,Cancelled
19691,7/8/2022,390,5,Cancelled
19692,4/3/2023,399,52,Delivered
19693,14/10/23,871,15,Cancelled
19694,28/08/23,41,53,Delivered
19695,14/09/23,368,37,Inprogress
19696,14/11/20,51,12,Inprogress
19697,25/09/21,657,31,Delivered
19698,22/11/21,827,50,Inprogress
19699,29/09/22,511,22,Cancelled
19700,1/6/2020,67,15,Cancelled
19701,7/1/2022,564,27,Delivered
19702,12/5/2021,781,4,Cancelled
19703,11/5/2020,187,35,Inprogress
19704,2/3/2022,367,28,Returned
19705,27/03/20,809,44,Returned
19706,3/9/2022,372,47,Cancelled
19707,3/10/2023,729,53,Delivered
19708,5/8/2020,497,49,Delivered
19709,13/10/20,348,29,Cancelled
19710,25/09/22,167,21,Inprogress
19711,24/06/20,659,43,Cancelled
19712,14/08/21,619,13,Delivered
19713,23/11/23,57,2,Delivered
19714,30/07/21,593,40,Delivered
19715,19/04/23,480,49,Cancelled
19716,6/8/2022,193,44,Cancelled
19717,24/03/20,81,7,Cancelled
19718,4/6/2023,161,18,Returned
19719,22/06/23,697,36,Delivered
19720,14/12/21,712,19,Delivered
19721,16/03/23,61,3,Cancelled
19722,18/10/21,270,50,Delivered
19723,2/1/2022,215,39,Inprogress
19724,16/01/24,248,11,Inprogress
19725,5/11/2022,343,51,Cancelled
19726,25/04/22,49,5,Returned
19727,5/3/2021,744,43,Cancelled
19728,16/06/23,495,40,Delivered
19729,15/08/20,203,27,Returned
19730,1/6/2022,647,17,Delivered
19731,16/07/23,287,40,Returned
19732,29/09/23,287,27,Inprogress
19733,9/10/2022,796,46,Inprogress
19734,30/06/21,780,14,Returned
19735,8/1/2023,835,30,Cancelled
19736,19/09/23,285,53,Delivered
19737,11/8/2023,848,47,Cancelled
19738,6/2/2021,684,20,Delivered
19739,16/10/22,508,28,Delivered
19740,8/11/2023,362,17,Inprogress
19741,12/8/2020,426,26,Inprogress
19742,9/1/2024,225,14,Cancelled
19743,18/11/23,623,45,Cancelled
19744,18/05/20,47,47,Delivered
19745,8/11/2022,25,36,Inprogress
19746,7/12/2021,334,4,Delivered
19747,26/11/21,463,20,Inprogress
19748,20/09/21,270,46,Delivered
19749,8/11/2022,136,49,Delivered
19750,21/06/21,585,44,Inprogress
19751,6/11/2020,655,44,Returned
19752,4/5/2022,191,26,Delivered
19753,6/11/2020,330,12,Cancelled
19754,26/09/22,499,3,Delivered
19755,20/09/20,591,5,Inprogress
19756,22/04/20,479,35,Cancelled
19757,16/01/22,556,9,Inprogress
19758,10/8/2022,430,8,Cancelled
19759,23/10/21,679,35,Returned
19760,2/12/2022,71,13,Cancelled
19761,3/5/2023,642,50,Delivered
19762,8/3/2020,587,3,Cancelled
19763,5/5/2023,241,44,Inprogress
19764,24/09/22,426,35,Delivered
19765,14/11/21,690,37,Cancelled
19766,4/3/2022,742,11,Delivered
19767,13/05/20,325,34,Returned
19768,18/09/23,705,2,Inprogress
19769,18/04/23,230,39,Delivered
19770,8/8/2020,729,19,Delivered
19771,5/8/2021,770,15,Cancelled
19772,7/1/2023,253,50,Returned
19773,12/2/2022,46,4,Cancelled
19774,11/10/2021,330,53,Inprogress
19775,15/10/21,368,16,Inprogress
19776,8/5/2020,195,33,Returned
19777,11/1/2021,213,31,Delivered
19778,30/08/20,60,35,Cancelled
19779,4/3/2022,669,3,Returned
19780,31/07/22,269,29,Cancelled
19781,2/11/2020,545,5,Delivered
19782,8/4/2022,855,30,Returned
19783,26/11/21,725,22,Returned
19784,11/4/2022,696,50,Inprogress
19785,20/01/21,43,47,Returned
19786,24/02/20,860,25,Inprogress
19787,3/5/2021,741,2,Delivered
19788,17/01/21,13,19,Inprogress
19789,23/09/22,428,15,Delivered
19790,2/9/2020,216,52,Returned
19791,18/04/23,580,19,Returned
19792,25/10/23,357,36,Cancelled
19793,7/11/2023,472,31,Returned
19794,16/09/22,671,46,Cancelled
19795,18/01/23,655,31,Inprogress
19796,10/7/2022,741,17,Returned
19797,18/07/21,122,47,Cancelled
19798,29/02/20,541,7,Inprogress
19799,29/08/21,116,23,Inprogress
19800,25/12/22,104,44,Inprogress
19801,15/09/21,193,24,Delivered
19802,21/09/20,572,30,Inprogress
19803,24/08/20,677,1,Delivered
19804,30/06/21,716,9,Returned
19805,25/03/22,196,51,Cancelled
19806,23/02/22,777,44,Cancelled
19807,15/10/20,236,12,Delivered
19808,25/01/22,262,5,Cancelled
19809,6/10/2023,812,35,Returned
19810,24/07/22,642,45,Delivered
19811,26/09/21,399,48,Inprogress
19812,7/11/2022,873,50,Inprogress
19813,30/03/21,766,33,Cancelled
19814,8/1/2024,762,42,Returned
19815,4/8/2020,165,29,Delivered
19816,24/07/20,303,7,Returned
19817,1/12/2021,725,36,Cancelled
19818,12/8/2021,356,4,Cancelled
19819,14/12/22,771,28,Returned
19820,3/7/2020,769,14,Inprogress
19821,29/01/23,587,3,Delivered
19822,1/3/2020,606,9,Returned
19823,19/02/20,561,43,Returned
19824,22/12/23,76,39,Returned
19825,10/11/2021,100,23,Returned
19826,9/3/2021,455,18,Returned
19827,7/7/2022,577,23,Returned
19828,8/1/2020,650,49,Inprogress
19829,5/4/2020,385,5,Returned
19830,8/12/2023,43,30,Inprogress
19831,14/04/22,419,37,Delivered
19832,4/4/2020,275,20,Cancelled
19833,1/4/2021,808,12,Inprogress
19834,19/12/20,745,28,Inprogress
19835,24/12/21,327,18,Cancelled
19836,20/11/22,249,20,Returned
19837,23/06/23,683,48,Delivered
19838,20/08/23,482,40,Cancelled
19839,29/03/20,632,32,Returned
19840,3/5/2020,550,40,Inprogress
19841,24/07/21,116,42,Cancelled
19842,20/10/20,562,9,Delivered
19843,31/01/21,885,3,Inprogress
19844,25/02/21,567,7,Delivered
19845,3/1/2022,897,28,Inprogress
19846,30/06/20,23,22,Cancelled
19847,27/01/21,748,51,Cancelled
19848,4/8/2022,488,1,Returned
19849,6/6/2021,897,5,Cancelled
19850,7/7/2023,788,16,Returned
19851,8/9/2021,551,3,Cancelled
19852,2/12/2021,94,47,Returned
19853,5/4/2023,617,39,Cancelled
19854,19/03/23,58,41,Cancelled
19855,30/04/22,118,29,Delivered
19856,23/10/23,104,51,Inprogress
19857,2/8/2021,860,51,Inprogress
19858,5/11/2021,27,7,Cancelled
19859,23/06/20,436,28,Inprogress
19860,7/11/2020,505,14,Cancelled
19861,14/04/23,506,15,Cancelled
19862,18/08/21,708,18,Inprogress
19863,31/12/21,880,43,Returned
19864,27/02/23,556,2,Delivered
19865,1/12/2020,575,12,Inprogress
19866,1/11/2021,529,26,Inprogress
19867,30/07/23,321,53,Inprogress
19868,15/01/21,879,49,Inprogress
19869,11/1/2020,272,31,Delivered
19870,16/09/22,170,51,Delivered
19871,17/03/22,561,17,Cancelled
19872,23/09/20,515,45,Cancelled
19873,14/12/22,188,49,Inprogress
19874,23/12/23,797,53,Returned
19875,29/07/23,86,23,Delivered
19876,24/09/23,187,34,Cancelled
19877,21/12/22,126,43,Cancelled
19878,21/01/22,273,30,Inprogress
19879,3/9/2021,421,45,Cancelled
19880,20/03/20,124,15,Cancelled
19881,13/11/20,408,9,Delivered
19882,24/07/23,886,23,Delivered
19883,3/3/2021,195,20,Inprogress
19884,26/04/20,125,1,Returned
19885,11/12/2022,177,9,Inprogress
19886,22/02/21,262,21,Delivered
19887,13/05/23,634,18,Inprogress
19888,2/4/2022,763,44,Returned
19889,11/8/2022,306,6,Returned
19890,24/03/23,514,25,Delivered
19891,20/02/23,746,4,Cancelled
19892,14/10/21,467,28,Returned
19893,25/04/21,708,32,Delivered
19894,11/9/2020,17,4,Inprogress
19895,3/7/2020,308,33,Delivered
19896,10/6/2021,666,11,Delivered
19897,18/04/20,760,32,Returned
19898,30/07/20,355,36,Inprogress
19899,6/7/2023,730,42,Delivered
19900,23/02/23,758,42,Delivered
19901,20/02/20,662,11,Inprogress
19902,29/12/22,449,23,Inprogress
19903,16/05/21,796,35,Returned
