order_item_id,order_id,product_id,quantity,price_per_unit
32424,5980,479,5,1258.07
32425,10267,154,4,1376.26
32426,2426,712,4,1376.24
32427,5756,379,3,908.97
32428,14727,121,3,1127.43
32429,18565,109,1,946.26
32430,9814,573,4,1220.95
32431,8039,167,5,1193.12
32432,19809,576,4,1899.08
32433,286,571,3,1621.76
32434,19163,650,1,1583.94
32435,10747,722,5,849.05
32436,19383,491,5,1667.3
32437,14882,447,1,1334.55
32438,2326,24,3,295.94
32439,9670,164,2,263.17
32440,14523,80,2,1878.71
32441,13231,699,1,1977.35
32442,19373,749,3,1623.43
32443,1656,474,2,24.25
32444,9601,423,3,590.62
32445,19247,282,2,292.35
32446,14271,467,2,1387.35
32447,7661,497,5,1284.98
32448,6406,377,4,1048.48
32449,18266,66,1,1757.62
32450,19136,490,2,245.19
32451,13338,124,2,673.43
32452,19082,464,2,817.1
32453,6054,102,4,350.76
32454,11957,690,2,460.27
32455,297,51,3,50.46
32456,1057,351,3,1073.13
32457,17822,17,2,1333.19
32458,2093,359,5,879.3
32459,14323,171,4,1642.6
32460,19376,121,3,661.33
32461,21216,450,2,284.24
32462,17221,134,5,1004.66
32463,1474,252,5,1962.35
32464,7038,16,3,1382.26
32465,16397,454,1,129.23
32466,13743,317,4,1336.09
32467,10656,355,2,382.33
32468,8119,757,1,135.01
32469,14366,256,3,1501.78
32470,10830,416,1,960.48
32471,13385,656,4,1843.91
32472,11726,14,4,554.49
32473,12909,698,2,1675.61
32474,21389,602,1,1629.01
32475,10847,232,1,1490.66
32476,6078,597,5,1383.04
32477,3519,360,3,1491.27
32478,15395,476,4,543.52
32479,6561,241,3,1837.79
32480,1822,388,4,1637.09
32481,2360,495,2,1432.99
32482,2830,228,2,1014.8
32483,856,418,5,224.34
32484,2450,585,4,350.82
32485,9581,745,3,152.52
32486,6541,385,4,669.18
32487,2979,579,2,278.21
32488,14943,467,1,384.82
32489,17929,610,4,591.18
32490,4866,469,4,1841.36
32491,9985,545,1,1715.07
32492,16829,341,3,1443.04
32493,11467,630,1,1875.2
32494,10416,286,1,1486.32
32495,11484,136,5,949.72
32496,7900,279,2,1123.57
32497,965,54,3,420.46
32498,18998,646,5,1867.03
32499,17393,713,4,1347.82
32500,569,290,3,374.75
32501,1235,418,5,632.69
32502,3331,621,2,1254.19
32503,8297,7,4,923
32504,5033,678,5,1773.04
32505,14008,584,3,1886.73
32506,17356,61,5,147.79
32507,13987,460,5,1837.02
32508,3357,139,4,795.18
32509,9675,214,5,753.46
32510,18507,464,5,307.25
32511,4628,179,4,1895.69
32512,10671,13,4,1819.38
32513,779,143,3,1896.2
32514,925,588,2,161.48
32515,20359,35,1,1720.21
32516,9612,433,1,946.19
32517,4696,573,3,360.44
32518,17986,712,5,1166.5
32519,13443,129,5,1384.09
32520,8740,170,1,1225.89
32521,19062,102,3,366.47
32522,11490,295,2,955.11
32523,2262,630,2,801.3
32524,1451,743,2,449.68
32525,17487,84,1,1663.96
32526,8615,46,5,93.21
32527,5724,662,4,854.58
32528,17021,737,4,463.75
32529,12862,29,4,314.19
32530,21601,105,4,52.99
32531,106,447,5,1162.25
32532,221,294,1,1829.64
32533,14615,691,1,1753.23
32534,20363,17,3,1303.07
32535,9122,733,5,1117.19
32536,898,401,3,1119.83
32537,20296,550,5,1591.45
32538,2655,68,2,60.03
32539,9975,170,4,342.84
32540,12128,30,5,964.48
32541,15384,559,4,1769.37
32542,4166,111,4,497.34
32543,6257,185,1,301.17
32544,12668,476,5,1225.95
32545,7931,26,5,661.07
32546,8936,196,3,1063.14
32547,13575,48,2,926.96
32548,4144,712,2,544.77
32549,10106,66,5,1669.22
32550,20938,575,1,252.72
32551,13436,605,3,1652.78
32552,7401,507,1,771.08
32553,6085,65,4,49.38
32554,16051,181,5,1653.28
32555,8804,419,3,689.44
32556,19116,199,1,607.79
32557,2174,533,3,978.87
32558,21077,731,2,54.47
32559,17737,463,2,1991.97
32560,2747,184,1,1409.33
32561,15787,290,5,1313.13
32562,12546,378,4,61.27
32563,15448,594,1,1846.63
32564,21419,634,5,1960.55
32565,17071,533,3,1095.84
32566,1860,175,2,850.36
32567,726,398,5,825.75
32568,16729,22,2,1032.78
32569,10689,696,3,1630.32
32570,3725,360,3,766.92
32571,16021,21,4,831.14
32572,12646,430,1,542.02
32573,6343,390,3,950.43
32574,312,346,3,1872.83
32575,2691,39,1,187.68
32576,683,396,4,1782.39
32577,20141,129,2,1368.37
32578,2651,25,4,453.64
32579,16273,335,2,1259.8
32580,18006,598,1,1087.38
32581,19779,622,1,905.82
32582,8373,379,5,1771.38
32583,17040,267,2,1095.25
32584,11075,438,3,190.24
32585,3038,9,2,1879.19
32586,19487,73,2,1836.55
32587,2711,280,3,1996.64
32588,11146,726,2,1439.1
32589,11778,626,4,1819.89
32590,12659,412,4,1110.64
32591,19454,74,4,452.18
32592,5449,302,1,519.87
32593,8214,104,3,1953.45
32594,14117,382,4,1618.3
32595,3600,169,4,595.34
32596,6804,466,3,266.45
32597,19160,387,5,1533.05
32598,2091,116,4,561.23
32599,11844,352,1,1148.13
32600,10749,508,2,1232.19
32601,11327,195,4,1561.63
32602,6812,576,1,252.47
32603,13534,652,3,1488.71
32604,18437,299,5,201.09
32605,19382,108,3,1322.11
32606,10925,534,5,1891.13
32607,11718,174,5,26.24
32608,6535,421,4,1453.4
32609,6771,196,3,46.77
32610,13460,355,5,77.13
32611,8056,603,4,118.94
32612,7885,333,3,1146.12
32613,14178,147,3,1631.88
32614,12719,154,5,1182.74
32615,4356,665,4,1011.44
32616,9899,361,1,22.47
32617,7760,657,2,1120.6
32618,11723,417,5,1091.02
32619,3385,725,2,495.88
32620,12860,217,2,960.75
32621,762,174,4,226.57
32622,14251,136,4,489.93
32623,9692,461,2,54.72
32624,10197,98,4,1467.43
32625,6052,122,4,1097.25
32626,14311,395,2,1410.41
32627,10497,293,1,1081.1
32628,6520,652,5,1966.01
32629,3531,174,4,1839.74
32630,11708,55,4,895.87
32631,21430,340,3,1987.26
32632,12187,150,4,1123.1
32633,14021,653,4,1169.51
32634,11777,288,5,911.47
32635,2595,269,3,321.99
32636,15856,333,4,1511.89
32637,15739,451,5,1728.43
32638,17986,185,1,1733.68
32639,8028,330,3,883.79
32640,10672,87,4,1440.72
32641,2272,355,2,202.43
32642,21162,510,1,67.22
32643,9609,627,2,1053.22
32644,6246,580,3,20.56
32645,5432,410,3,1188.8
32646,991,351,1,162.29
32647,4122,335,4,124.94
32648,9145,299,4,298.63
32649,9902,619,5,1587.07
32650,2482,729,2,1453.15
32651,18316,710,4,681.82
32652,9507,707,3,1257.15
32653,7834,439,1,315.37
32654,13036,277,2,993.74
32655,20634,239,4,288.76
32656,20900,568,2,1568.82
32657,7582,163,1,1874.82
32658,17852,721,1,1145.75
32659,15480,79,3,1714.71
32660,763,627,1,974.91
32661,8774,618,3,791.82
32662,11768,471,1,914.48
32663,12095,446,4,1175.75
32664,9688,242,1,1227.8
32665,16452,254,3,1608.05
32666,11131,329,2,1629.14
32667,19524,100,5,807.68
32668,1238,358,2,30.45
32669,18679,652,2,1045.69
32670,18813,653,1,546.8
32671,11570,297,5,1391.16
32672,20062,60,3,1116.23
32673,21107,326,4,847.06
32674,14118,28,3,307.48
32675,3677,334,4,1607.56
32676,8747,81,1,235.09
32677,9147,522,5,906.07
32678,6452,658,5,1443.67
32679,13828,38,5,44.17
32680,15882,318,3,587.82
32681,14734,300,5,163.46
32682,3168,686,3,237.01
32683,9658,14,1,1875.08
32684,18808,317,4,1789.96
32685,16771,658,5,289.15
32686,7074,552,4,1870.78
32687,20573,442,4,32.55
32688,2419,175,5,830.39
32689,18556,592,1,679.75
32690,20757,645,5,987.19
32691,9863,445,2,1916.02
32692,17437,344,3,822.31
32693,9053,398,2,277.57
32694,18137,578,2,1705.03
32695,2261,445,4,155.05
32696,1251,480,1,785.08
32697,7802,363,5,163.59
32698,1750,716,3,1279.33
32699,9965,181,5,407.62
32700,18305,286,5,1779.53
32701,18928,220,3,1753.35
32702,6055,230,4,792.14
32703,10880,180,2,1295.04
32704,5200,723,1,237.52
32705,4233,314,3,539.56
32706,433,682,3,1906.84
32707,15724,282,1,1678.51
32708,20879,7,4,323.43
32709,13378,619,4,460.04
32710,5803,641,5,255.05
32711,5361,198,4,28.02
32712,7368,182,3,272.86
32713,10634,571,2,233.38
32714,6143,632,5,122.54
32715,10376,549,1,476.59
32716,1062,761,5,1519.48
32717,2329,218,4,809.69
32718,5272,493,5,145.91
32719,6259,503,5,1490.38
32720,16132,107,5,1552.42
32721,877,315,5,672.01
32722,6308,182,2,738.49
32723,3446,370,1,191.66
32724,14101,738,5,822.39
32725,4383,267,3,38.96
32726,4242,745,3,1766.63
32727,20761,674,2,102.45
32728,14034,251,4,1808.16
32729,419,754,4,1990.03
32730,9888,129,4,1877.3
32731,13000,552,2,1217.78
32732,1244,617,5,1856.36
32733,11427,639,5,1656.16
32734,11923,570,2,380.18
32735,12652,415,1,1284.98
32736,13475,142,1,1915.54
32737,18285,102,4,117.25
32738,7313,290,4,420.49
32739,1607,6,5,115.56
32740,16947,729,5,1797.16
32741,17574,419,5,121.54
32742,12894,4,5,1063.79
32743,15469,586,2,882.79
32744,5904,527,3,830.29
32745,15793,663,5,1420.97
32746,17870,232,4,1794.73
32747,11178,71,5,439.52
32748,5728,68,1,1427.3
32749,3211,562,2,796.07
32750,20149,595,3,1689.73
32751,10381,232,5,1203.2
32752,10398,542,4,263.64
32753,8572,96,2,369.4
32754,20561,586,5,1389.37
32755,17909,92,1,1922.97
32756,12101,390,1,1394.47
32757,15720,262,2,72.45
32758,19313,594,3,1704
32759,5195,11,4,118.89
32760,20821,249,4,1897.22
32761,1808,237,1,488.5
32762,5974,308,1,1762.09
32763,12721,440,3,1496.68
32764,12104,688,3,842.04
32765,2017,748,1,660.91
32766,19887,757,4,763.52
32767,16176,682,1,1706.18
32768,11453,276,5,1974.86
32769,360,27,1,1058.67
32770,11502,19,1,1764.15
32771,17205,12,5,1097.02
32772,12735,763,2,1184.49
32773,654,55,2,634.36
32774,1191,180,1,1766.03
32775,8689,303,3,664.68
32776,5947,408,1,193.02
32777,6554,762,2,1932.31
32778,334,333,1,1465.77
32779,8730,502,1,1413.37
32780,18909,80,5,1728.47
32781,13218,184,1,219.45
32782,1684,225,1,1379.97
32783,18857,558,3,1335.22
32784,405,240,4,453.08
32785,13835,439,5,323.92
32786,1544,482,1,715.81
32787,17935,188,2,445.42
32788,4253,310,4,1100.37
32789,3180,356,2,1259.12
32790,12783,127,3,745.79
32791,1813,551,1,483.92
32792,4599,716,3,1560.3
32793,18269,126,5,247.98
32794,20538,36,4,1751.68
32795,7170,144,3,774.95
32796,3324,46,1,1551.09
32797,676,672,4,149.36
32798,13439,327,4,1112.07
32799,2571,342,5,904.29
32800,10457,551,5,699.74
32801,17544,381,2,856.39
32802,8549,473,1,351.05
32803,15645,222,1,421.93
32804,13578,492,1,873.77
32805,20085,718,3,939.04
32806,19489,356,2,406.98
32807,1911,283,1,1441.86
32808,13207,132,1,180.12
32809,10178,625,5,1331.35
32810,6472,235,1,124.5
32811,7975,67,3,228.41
32812,7201,354,2,1260.77
32813,18856,243,4,1613.2
32814,19562,301,3,1708.88
32815,5443,89,4,269.89
32816,7090,313,3,82.9
32817,17397,248,5,1085.4
32818,2357,573,4,1023.51
32819,19074,587,3,1210.67
32820,3864,442,1,894.56
32821,18793,660,2,1766.82
32822,18436,164,2,1089.6
32823,8185,293,1,1854.25
32824,21390,757,1,1222.82
32825,3719,4,5,1520.02
32826,17428,481,4,188.26
32827,20433,677,3,1422.93
32828,9147,717,1,637.72
32829,14362,156,1,993.25
32830,5999,245,2,500.69
32831,8003,705,1,1498.42
32832,2425,229,4,175.42
32833,13479,296,1,1689.14
32834,19363,349,3,160.5
32835,4459,391,1,1719.3
32836,843,317,1,1564.11
32837,11018,449,1,1560.57
32838,4904,305,3,1487.64
32839,18184,482,3,1875.51
32840,7631,167,5,1831.79
32841,4734,621,3,657.48
32842,5373,383,4,865.08
32843,20445,174,4,1505.13
32844,18212,83,2,1255.39
32845,5347,141,3,1830.67
32846,18615,178,5,1126.15
32847,15598,753,2,1769.77
32848,19962,637,2,1862.15
32849,17262,437,1,187.47
32850,323,653,2,1760.59
32851,11865,489,4,1790.69
32852,6270,142,4,1448.9
32853,3376,93,5,1907.56
32854,16777,452,1,1529.41
32855,956,421,5,383.13
32856,17533,18,5,1395.75
32857,17990,297,2,1928.41
32858,10075,684,4,1202.58
32859,19547,26,3,783.72
32860,7788,451,2,619.71
32861,5218,757,2,1358.04
32862,8184,507,5,1648.89
32863,3475,627,3,49.75
32864,1601,596,1,1145.9
32865,109,696,5,1199.19
32866,12999,620,1,1366.72
32867,9765,275,3,1377.05
32868,8296,197,1,1099.95
32869,5408,101,2,795.65
32870,19511,349,2,215.73
32871,10793,694,5,98.7
32872,2614,763,5,1005.58
32873,1737,249,4,1252.88
32874,7665,576,2,717.35
32875,2583,518,1,97.5
32876,1736,763,4,1576.12
32877,16259,397,5,422.12
32878,7911,325,4,1872.68
32879,289,185,4,171.03
32880,20911,425,5,461.29
32881,10865,701,2,572.56
32882,5491,102,2,1313.86
32883,2053,106,4,1534.55
32884,13441,569,5,926.35
32885,11387,715,2,316.06
32886,19638,410,2,1593.06
32887,15938,307,2,1892.03
32888,2865,558,3,1819.58
32889,4077,370,3,1744.52
32890,19245,34,5,333.08
32891,6206,462,5,982.27
32892,11178,453,5,805.11
32893,7086,163,5,425.71
32894,4956,330,1,895.55
32895,4332,575,2,162.12
32896,7958,466,4,684.64
32897,19383,403,5,168.08
32898,17190,598,3,314.98
32899,19185,515,3,251.71
32900,16157,111,1,299.98
32901,10341,55,1,796.07
32902,21586,66,3,398.25
32903,14381,170,5,1016.46
32904,16538,305,4,1567.12
32905,4541,334,5,1689.31
32906,20060,335,2,1742.29
32907,7377,98,5,1158.24
32908,7169,46,4,1748.28
32909,1227,368,2,853.24
32910,12642,40,2,224.34
32911,18952,233,3,837.47
32912,9791,395,1,1216.22
32913,20431,134,4,1518.14
32914,17915,11,5,750.1
32915,16585,258,2,1953.46
32916,796,595,1,1129.02
32917,4008,103,3,832.91
32918,20577,728,1,1765.78
32919,8801,182,2,1932.41
32920,12784,549,4,1888.72
32921,18376,665,3,864.71
32922,1603,463,1,1632.94
32923,2393,735,4,1368.59
32924,10969,173,5,1469.47
32925,8241,39,4,479.39
32926,20317,253,2,623.67
32927,16746,196,1,1732.93
32928,2988,548,3,1348.27
32929,14120,729,1,1717.74
32930,16335,672,2,1802.93
32931,14263,571,4,1117.51
32932,20600,496,1,1764.74
32933,4868,27,5,166.64
32934,16081,72,4,1917.61
32935,11626,609,1,1736.59
32936,18195,623,2,1318.79
32937,13730,211,5,929.74
32938,4217,357,3,1390.6
32939,9317,171,4,838.83
32940,5148,341,1,1329.21
32941,2109,734,2,243.53
32942,3569,616,1,375.57
32943,9746,515,2,1561.62
32944,11919,312,5,1657.17
32945,8082,122,5,1504.28
32946,3789,331,5,1870.81
32947,19448,260,2,192.42
32948,8894,389,5,549.49
32949,21118,382,3,582.95
32950,7363,713,1,1210.34
32951,12701,491,5,1187.43
32952,6092,698,3,110.56
32953,13649,226,4,373.77
32954,18870,278,2,764.51
32955,12613,353,4,844.88
32956,11512,679,5,173.26
32957,9282,39,4,351.95
32958,6775,419,2,853.76
32959,354,404,5,387.11
32960,6953,272,1,1243.51
32961,15588,264,2,794.36
32962,14687,199,5,1406.42
32963,9915,523,4,1050.25
32964,5174,681,5,1923.78
32965,4284,280,2,373.08
32966,14614,189,4,885.77
32967,20609,561,5,899.11
32968,10157,187,5,227
32969,8294,223,3,151.64
32970,17706,10,5,1466.31
32971,15864,642,1,875.55
32972,20925,359,3,1366.17
32973,7963,78,3,1840.31
32974,13638,167,1,796.05
32975,15802,356,1,193.08
32976,2090,757,2,1053.17
32977,12897,678,2,443.31
32978,17273,102,4,1591.2
32979,16972,646,3,993.63
32980,11332,699,4,1039.17
32981,10504,277,1,1526.94
32982,1659,669,2,1038.51
32983,17717,743,5,1467.41
32984,17846,489,3,305.08
32985,8871,550,1,1525.41
32986,13527,677,5,996.76
32987,15150,684,2,764.07
32988,19736,659,2,1238.84
32989,3530,543,3,1644.21
32990,1339,85,3,1781.99
32991,18715,518,4,1386.51
32992,5584,647,4,1636.71
32993,11041,212,3,1705.28
32994,9963,279,1,129.5
32995,11827,678,5,771.83
32996,9815,304,3,33.69
32997,15771,167,5,1724.43
32998,15625,371,5,1983.1
32999,15254,48,1,548.04
33000,11410,649,5,938.01
33001,16684,243,1,1505.94
33002,409,473,5,628.2
33003,12360,273,4,1574.52
33004,18015,419,5,400.08
33005,17380,169,3,1560.61
33006,7624,535,5,778.45
33007,19277,700,3,1366.72
33008,16318,612,4,1719
33009,2661,36,2,265.71
33010,2717,359,4,1770.52
33011,15328,181,4,1926.37
33012,17579,85,5,205.53
33013,5918,435,5,290.36
33014,15713,45,1,1037.16
33015,1812,64,2,727.52
33016,17232,376,3,1043.37
33017,13314,346,2,1206.69
33018,14398,517,1,1297.11
33019,16245,621,3,1695.73
33020,9371,29,5,635.02
33021,9471,9,4,1807.68
33022,2351,292,4,1109.25
33023,6118,663,1,1372.37
33024,20408,393,1,897.33
33025,1334,443,4,1056.8
33026,3328,126,4,1945.88
33027,2145,423,3,439.34
33028,16238,288,3,405.95
33029,20829,241,1,46.24
33030,11973,84,2,790.44
33031,16,566,4,1818.82
33032,11831,386,2,609.6
33033,13022,426,2,1828.72
33034,15391,249,2,1295.4
33035,15645,678,4,491.3
33036,3739,268,4,1519.92
33037,6454,207,5,42.3
33038,9094,626,3,655.61
33039,5799,61,1,840.6
33040,2585,587,2,1544.99
33041,2141,269,2,838.25
33042,3633,395,5,420.49
33043,15576,378,2,1525.61
33044,4779,164,4,1001.8
33045,17087,419,1,851.47
33046,7920,233,3,1122.2
33047,6160,223,3,474.32
33048,15580,134,4,1063.33
33049,13598,315,4,546.2
33050,20342,510,5,1083.26
33051,1806,334,5,99.27
33052,9220,537,1,1275.28
33053,15213,719,1,1854.68
33054,7282,271,3,412.96
33055,4889,355,4,772.03
33056,18567,485,3,1998.01
33057,11259,690,2,498.83
33058,556,90,3,194.1
33059,10637,439,4,636.18
33060,13382,317,5,222.52
33061,4768,214,3,329.38
33062,20968,692,4,1014.08
33063,8485,565,4,1607.9
33064,3935,298,1,875.63
33065,2538,236,1,757.08
33066,17594,265,4,552.55
33067,7485,437,1,817.39
33068,12564,225,5,592.78
33069,18639,677,1,637.72
33070,21042,188,2,1609.68
33071,7258,325,2,1033.62
33072,6080,213,5,1813.34
33073,8532,593,3,1272.9
33074,4959,570,5,502.68
33075,16837,736,5,1299.44
33076,8771,691,3,1601.16
33077,19216,740,3,618.65
33078,18916,258,1,1293.04
33079,8730,152,1,953.53
33080,14176,568,2,517.53
33081,18184,561,1,46.59
33082,9658,181,3,1705.98
33083,1792,583,5,479.75
33084,21039,519,3,710.94
33085,15269,413,2,1732.96
33086,8840,420,1,1313.58
33087,19189,24,3,779.21
33088,4197,35,4,844.69
33089,1209,429,4,801.26
33090,2680,197,3,83.57
33091,15923,761,3,113.92
33092,2524,300,4,1289.01
33093,8289,243,3,967.81
33094,6012,495,3,1819.38
33095,12145,577,1,933.54
33096,1816,478,3,374.46
33097,10541,729,5,424.98
33098,9830,720,1,389.89
33099,9768,300,1,183.46
33100,15229,154,5,586.05
33101,8986,300,3,1059.92
33102,6767,710,4,926.12
33103,5499,324,2,1509.08
33104,1219,660,5,1725.4
33105,13633,198,3,1953.7
33106,13351,127,1,737.09
33107,10122,565,2,1025.8
33108,9955,588,5,868.01
33109,21422,452,4,506.27
33110,13261,25,4,392.67
33111,14386,682,5,790.38
33112,8088,588,5,32.93
33113,20382,168,1,415.57
33114,13651,344,5,1996.84
33115,578,2,5,270.61
33116,8896,282,2,36.92
33117,3503,388,4,1583.6
33118,12152,449,2,1386.24
33119,11023,680,4,1780.8
33120,13084,184,3,697.9
33121,18907,633,3,1547.86
33122,1798,475,3,1652.76
33123,607,658,1,995.61
33124,8265,314,2,1827.5
33125,19931,416,3,1704.05
33126,5610,576,4,1482.03
33127,932,367,2,657.18
33128,9257,196,5,1730.15
33129,15210,250,4,1682.98
33130,14589,321,3,361.03
33131,13407,279,4,40.57
33132,3142,278,3,1380.66
33133,15206,529,4,1870.41
33134,3971,630,2,1292.85
33135,18536,506,4,129.41
33136,17850,569,1,1441.15
33137,19451,706,2,502.71
33138,8183,575,1,1946.77
33139,1629,82,1,289.22
33140,8495,85,2,1186.15
33141,7541,466,1,1667.29
33142,3530,15,3,179.15
33143,12375,579,1,885.48
33144,7588,471,1,1644.96
33145,53,731,2,794.44
33146,14002,222,3,1305.78
33147,5790,115,3,1657.98
33148,1612,504,3,1645.65
33149,12739,660,5,469.37
33150,18556,652,5,1688.35
33151,12280,544,3,303.34
33152,5171,172,5,377.5
33153,1418,432,1,1348.75
33154,12272,423,3,969.89
33155,13124,108,3,1757.26
33156,435,417,4,1564.31
33157,2902,65,5,1537.85
33158,15041,542,1,1860.87
33159,14927,144,4,1909.68
33160,2851,237,1,849.7
33161,21359,633,3,801.09
33162,13059,595,1,1089.41
33163,2748,112,4,842.96
33164,19170,740,3,658.41
33165,9724,663,5,665.18
33166,7195,580,4,988.92
33167,17778,756,1,1921.39
33168,13774,270,3,204.2
33169,21213,132,5,778.34
33170,2971,194,3,876.25
33171,13676,402,5,987.33
33172,16246,25,4,350.13
33173,13523,14,5,1052.38
33174,18845,120,5,656.33
33175,13179,548,4,732.41
33176,7381,429,5,577.21
33177,17279,492,2,664.49
33178,9903,473,2,776.75
33179,15819,163,2,268.78
33180,18739,303,4,1999.12
33181,4531,361,4,1056.7
33182,2954,7,5,1813.64
33183,16850,551,3,1688.96
33184,9004,665,2,574.14
33185,19458,269,1,1938.08
33186,2864,442,2,1440.1
33187,2886,740,1,1372.91
33188,955,444,4,852.85
33189,12661,634,2,201.71
33190,20919,691,2,1202.19
33191,14416,84,2,1153.42
33192,13595,534,1,628.21
33193,5501,19,2,668.7
33194,3584,746,1,338.27
33195,10653,636,4,1067.84
33196,673,105,4,1464.68
33197,19867,697,5,1905.07
33198,19417,52,4,722.53
33199,1920,55,4,834.52
33200,12804,564,2,1705.31
33201,13963,569,4,20.18
33202,8539,536,3,136.31
33203,12476,754,1,1795
33204,7579,434,4,578.73
33205,19536,482,2,228.54
33206,888,208,2,649.13
33207,14858,266,2,1012.17
33208,19908,727,5,1872.37
33209,879,278,5,230.81
33210,14463,410,2,1268.53
33211,5839,358,4,1082.21
33212,20857,204,4,66.12
33213,2756,423,4,271.2
33214,9083,242,1,453.96
33215,3438,327,1,1508.23
33216,6308,125,1,1905.27
33217,12954,40,3,986.8
33218,5700,661,5,1567.52
33219,15025,537,3,1475.62
33220,15976,366,3,957.89
33221,21087,70,4,1388.54
33222,8691,718,5,1563.83
33223,13277,335,5,1712.73
33224,5215,471,2,1505.08
33225,7691,682,2,1315.55
33226,5840,188,1,1820.58
33227,4787,552,5,336.41
33228,5629,343,5,1920.21
33229,19247,315,1,1163.75
33230,2591,226,1,1062.6
33231,1617,265,4,389.73
33232,11644,626,1,831.57
33233,18548,606,5,1732.24
33234,2279,349,1,862.87
33235,4104,619,5,1900.28
33236,19689,588,2,1955.66
33237,19631,463,3,883.37
33238,12922,186,1,675.32
33239,9357,170,1,71.12
33240,6813,110,4,1786.26
33241,8830,392,3,707.93
33242,1809,647,1,1832.1
33243,11688,94,3,534.38
33244,3223,163,2,807.89
33245,21565,574,3,1816.96
33246,9991,8,1,1396.69
33247,5733,711,2,1085.26
33248,20722,281,1,1150.57
33249,17569,628,5,953.29
33250,10001,329,3,110.58
33251,15595,583,5,1596.33
33252,5438,324,3,295.41
33253,14579,300,2,261.49
33254,9075,582,5,1977.68
33255,2416,510,4,1584.83
33256,16676,173,4,266.47
33257,15474,512,2,752.38
33258,1573,164,5,1275.52
33259,4456,142,5,1088.93
33260,2952,578,3,1262.79
33261,4189,507,5,1065.47
33262,2370,723,3,1789.71
33263,17996,450,5,823.24
33264,7784,620,4,541.46
33265,5753,518,4,1841.94
33266,12991,59,2,863.55
33267,5965,58,2,26.87
33268,7642,555,3,733.75
33269,11953,400,3,66.78
33270,7549,224,1,1721.35
33271,12999,545,5,631.35
33272,8822,305,4,306.79
33273,19555,540,3,940.85
33274,11101,551,5,1974.63
33275,3112,1,5,524.08
33276,14997,100,3,461.04
33277,6778,62,4,456.05
33278,21540,414,4,403.98
33279,20618,435,1,1279.77
33280,15663,479,2,36.38
33281,15985,196,3,817.65
33282,17532,757,4,1197.76
33283,6114,746,5,1845.3
33284,21222,42,1,636.7
33285,17334,536,3,501.84
33286,21388,452,5,1647.69
33287,13513,102,1,1351.28
33288,3170,462,1,1971.32
33289,21338,410,5,209.39
33290,2600,582,1,194.11
33291,16266,751,5,1156.59
33292,1479,720,2,522.6
33293,11091,661,1,151.44
33294,15003,289,1,694.03
33295,12095,373,4,1016.5
33296,7718,369,1,1789.91
33297,8803,433,5,1008.92
33298,638,14,4,90.14
33299,7202,178,1,1803.45
33300,9008,427,4,496.51
33301,21099,367,5,1289.81
33302,6629,97,2,1256.13
33303,6195,412,1,1057.19
33304,19229,737,4,534.29
33305,12308,442,1,497.97
33306,5427,302,3,530.96
33307,8910,87,2,221.59
33308,19195,746,1,1900.52
33309,1850,79,1,401.41
33310,18736,397,3,144.85
33311,19747,364,4,110.06
33312,12916,16,5,357.32
33313,15445,523,3,605.05
33314,17372,375,2,1995.36
33315,15931,596,3,1474.88
33316,9774,500,5,964.56
33317,9855,183,3,533.75
33318,13894,731,2,1727.65
33319,15370,526,5,1097.86
33320,6717,500,5,175.25
33321,3217,762,1,1215.9
33322,4812,759,4,26.09
33323,878,587,1,1342.98
33324,21028,461,4,599.72
33325,20785,285,1,1497.65
33326,18205,272,2,314.56
33327,254,111,3,1884.13
33328,11905,406,1,1791.9
33329,17146,158,4,1343.79
33330,9616,206,2,942.77
33331,14715,519,1,1758.9
33332,8229,500,4,1095.81
33333,3231,63,1,1838.45
33334,2041,222,5,1737.83
33335,3214,264,4,492.67
33336,3545,151,4,1726.38
33337,18077,439,5,956.43
33338,19049,520,3,1752.72
33339,9644,182,2,1145.65
33340,13658,158,1,1767.59
33341,12613,91,4,1203.16
33342,17539,490,4,770.14
33343,18042,111,5,1541.51
33344,11987,404,3,61.22
33345,15594,131,3,411.79
33346,248,66,3,1768.21
33347,2931,455,1,118.64
33348,12553,536,3,865.66
33349,13310,547,5,1930.79
33350,16948,429,1,1464.5
33351,9944,536,1,82.04
33352,13244,687,1,1882.98
33353,12464,212,4,1862.24
33354,12037,591,1,473.96
33355,3704,604,4,1979.99
33356,17433,223,2,458.68
33357,19392,374,3,142.06
33358,18338,363,1,1632.56
33359,18519,253,5,280.32
33360,13057,126,3,45.5
33361,14201,634,2,1447.77
33362,6830,55,2,1764.06
33363,15210,548,2,1592.71
33364,18340,599,4,329.09
33365,10615,337,1,737.93
33366,13117,394,3,1294.74
33367,7451,685,4,1772.57
33368,12426,280,1,1275.34
33369,17589,210,3,431.21
33370,15289,94,3,234.28
33371,19096,581,2,235.19
33372,2756,336,2,1027.31
33373,2365,449,4,207.82
33374,11388,267,5,1995.9
33375,2201,105,2,1834.48
33376,5122,74,5,787.4
33377,3407,748,1,714.94
33378,5977,569,3,1819.68
33379,18249,168,3,1341.05
33380,13231,12,1,1262.17
33381,5339,573,4,380.17
33382,8625,11,4,1315.38
33383,17218,317,1,990.78
33384,8987,113,5,892.23
33385,11862,642,1,1724.35
33386,10202,92,4,1561.45
33387,12253,603,2,868.67
33388,6590,683,2,1888.77
33389,8937,490,2,1087.95
33390,9006,401,5,1413.84
